date,open,high,low,close,volume,sentiment_average_1d,sentiment_weighted_1d,sentiment_news_count_1d,sentiment_unavailable_count_1d
2016-08-16,50,50,50,50,36200,0,0,0,0
2016-08-18,50,50,50,50,30000,0,0,0,0
2016-08-19,50,50,50,50,12500,0,0,0,0
2016-08-22,50,50,50,50,0,0,0,0,0
2016-08-23,50,50,50,50,100,0,0,0,0
2016-08-24,50,50,50,50,3000,0,0,0,0
2016-08-25,50,50,50,50,0,0,0,0,0
2016-08-26,50,50,50,50,10000,0,0,0,0
2016-08-29,50,50,50,50,400,0,0,0,0
2016-08-30,50,50,50,50,0,0,0,0,0
2016-08-31,50,50,50,50,108500,0,0,0,0
2016-09-01,50,50,50,50,100,0,0,0,0
2016-09-02,50,50,50,50,100,0,0,0,0
2016-09-05,50,50,50,50,200,0,0,0,0
2016-09-06,50,50,50,50,200,0,0,0,0
2016-09-07,50,50,50,50,100,0,0,0,0
2016-09-08,50,50,50,50,1200,0,0,0,0
2016-09-09,50,50,50,50,100,0,0,0,0
2016-09-13,50,50,50,50,200,0,0,0,0
2016-09-14,50,50,50,50,101100,0,0,0,0
2016-09-15,50,50,50,50,300,0,0,0,0
2016-09-16,50,50,50,50,700,0,0,0,0
2016-09-19,50,50,50,50,3600,0,0,0,0
2016-09-20,50,50,50,50,300,0,0,0,0
2016-09-21,50,50,50,50,0,0,0,0,0
2016-09-22,50,50,50,50,0,0,0,0,0
2016-09-23,50,50,50,50,100,0,0,0,0
2016-09-26,50,50,50,50,0,0,0,0,0
2016-09-27,50,50,50,50,0,0,0,0,0
2016-09-28,50,50,50,50,200,0,0,0,0
2016-09-29,50,50,50,50,0,0,0,0,0
2016-09-30,50,67,50,56,7079218200,0,0,0,0
2016-10-03,50,50,50,50,0,0,0,0,0
2016-10-04,50,50,50,50,2000,0,0,0,0
2016-10-05,50,50,50,50,100,0,0,0,0
2016-10-06,50,50,50,50,2100,0,0,0,0
2016-10-07,50,50,50,50,406300,0,0,0,0
2016-10-10,50,50,50,50,17100,0,0,0,0
2016-10-11,50,50,50,50,1800,0,0,0,0
2016-10-12,50,50,50,50,0,0,0,0,0
2016-10-13,50,50,50,50,0,0,0,0,0
2016-10-14,50,50,50,50,2400,0,0,0,0
2016-10-17,50,50,50,50,10300,0,0,0,0
2016-10-18,50,50,50,50,1450500,0,0,0,0
2016-10-19,50,50,50,50,9057000,0,0,0,0
2016-10-20,50,52,50,50,548587600,0,0,0,0
2016-10-21,50,50,50,50,9591600,0,0,0,0
2016-10-24,50,50,50,50,471300,0,0,0,0
2016-10-25,50,50,50,50,55976400,0,0,0,0
2016-10-26,50,50,50,50,17088500,0,0,0,0
2016-10-27,50,67,50,52,4494714200,0,0,0,0
2016-10-28,53,61,51,52,903225700,0,0,0,0
2016-10-31,56,58,50,50,3522956400,0,0,0,0
2016-11-01,56,58,52,54,474512800,0,0,0,0
2016-11-02,54,56,50,51,847835900,0,0,0,0
2016-11-03,51,52,50,50,141294500,0,0,0,0
2016-11-04,50,50,50,50,14462300,0,0,0,0
2016-11-07,50,53,50,51,417344400,0,0,0,0
2016-11-08,51,52,50,50,189053500,0,0,0,0
2016-11-09,50,51,50,50,39142400,0,0,0,0
2016-11-10,50,51,50,50,141470300,0,0,0,0
2016-11-11,50,50,50,50,16159600,0,0,0,0
2016-11-14,50,50,50,50,444700,0,0,0,0
2016-11-15,50,50,50,50,134000,0,0,0,0
2016-11-16,50,50,50,50,246200,0,0,0,0
2016-11-17,50,50,50,50,136000,0,0,0,0
2016-11-18,50,50,50,50,9200,0,0,0,0
2016-11-21,50,53,50,50,448720200,0,0,0,0
2016-11-22,51,52,50,51,158463000,0,0,0,0
2016-11-23,51,51,50,50,51509600,0,0,0,0
2016-11-24,50,50,50,50,2339700,0,0,0,0
2016-11-25,50,51,50,50,19634300,0,0,0,0
2016-11-28,50,53,50,51,311880200,0,0,0,0
2016-11-29,51,53,50,50,212032800,0,0,0,0
2016-11-30,50,59,50,50,3709869600,0,0,0,0
2016-12-01,50,59,50,53,1902294800,0,0,0,0
2016-12-02,54,55,51,52,247324400,0,0,0,0
2016-12-05,53,57,52,54,438057600,0,0,0,0
2016-12-06,55,56,53,53,161395500,0,0,0,0
2016-12-07,53,54,51,52,170165100,0,0,0,0
2016-12-08,52,53,51,51,70029200,0,0,0,0
2016-12-09,52,53,51,51,96798200,0,0,0,0
2016-12-13,52,53,51,51,79462700,0,0,0,0
2016-12-14,51,52,50,50,170736900,0,0,0,0
2016-12-15,50,51,50,50,45488200,0,0,0,0
2016-12-16,51,51,50,50,37342600,0,0,0,0
2016-12-19,50,51,50,50,42926200,0,0,0,0
2016-12-20,50,52,50,50,132860700,0,0,0,0
2016-12-21,50,51,50,50,22355800,0,0,0,0
2016-12-22,50,50,50,50,613000,0,0,0,0
2016-12-23,50,50,50,50,382100,0,0,0,0
2016-12-27,50,50,50,50,1462000,0,0,0,0
2016-12-28,50,50,50,50,13887000,0,0,0,0
2016-12-29,50,52,50,50,70303800,0,0,0,0
2016-12-30,50,50,50,50,5983800,0,0,0,0
2016-12-31,50,101,50,95,16942276900,0,0,0,0
2017-01-02,50,50,50,50,0,0,0,0,0
2017-01-03,50,50,50,50,1420400,0,0,0,0
2017-01-04,50,50,50,50,15700,0,0,0,0
2017-01-05,50,53,50,51,269274400,0,0,0,0
2017-01-06,51,53,50,51,214494300,0,0,0,0
2017-01-09,51,55,50,54,390494800,0,0,0,0
2017-01-10,54,54,51,51,170761700,0,0,0,0
2017-01-11,52,56,52,53,504281400,0,0,0,0
2017-01-12,53,56,51,52,697638500,0,0,0,0
2017-01-13,53,53,51,52,73162700,0,0,0,0
2017-01-16,53,53,51,52,126092400,0,0,0,0
2017-01-17,52,53,51,51,110763200,0,0,0,0
2017-01-18,52,54,51,51,190630000,0,0,0,0
2017-01-19,52,54,51,54,212519800,0,0,0,0
2017-01-20,55,72,55,72,3152574800,0,0,0,0
2017-01-23,75,77,70,71,1503102400,0,0,0,0
2017-01-24,71,76,70,73,549857600,0,0,0,0
2017-01-25,75,96,73,89,2956144700,0,0,0,0
2017-01-26,90,91,83,84,1362446900,0,0,0,0
2017-01-27,85,92,83,89,1316297700,0,0,0,0
2017-01-30,90,101,89,95,2211543800,0,0,0,0
2017-01-31,95,105,50,71,25178674200,0,0,0,0
2017-02-01,95,101,91,91,1679809000,0,0,0,0
2017-02-02,91,93,89,91,745965500,0,0,0,0
2017-02-03,91,92,84,85,458572900,0,0,0,0
2017-02-06,85,88,80,85,535927500,0,0,0,0
2017-02-07,85,96,85,88,1092476600,0,0,0,0
2017-02-08,90,105,85,94,3951413300,0,0,0,0
2017-02-09,96,99,91,94,1058587600,0,0,0,0
2017-02-10,95,96,88,89,531841100,0,0,0,0
2017-02-13,88,92,85,87,325229400,0,0,0,0
2017-02-14,87,89,80,80,447952600,0,0,0,0
2017-02-15,80,80,80,80,0,0,0,0,0
2017-02-16,80,82,52,67,1101145500,0,0,0,0
2017-02-17,68,75,62,66,1195094500,0,0,0,0
2017-02-20,66,72,65,72,558209300,0,0,0,0
2017-02-21,73,79,50,52,2987783200,0,0,0,0
2017-02-22,53,70,52,70,2578934000,0,0,0,0
2017-02-23,72,85,71,78,4148272500,0,0,0,0
2017-02-24,79,82,74,74,839569900,0,0,0,0
2017-02-27,72,77,70,72,689400900,0,0,0,0
2017-02-28,73,81,59,66,8574468300,0,0,0,0
2017-03-01,73,73,65,67,463003600,0,0,0,0
2017-03-02,68,71,64,65,329385100,0,0,0,0
2017-03-03,65,77,59,76,1565797100,0,0,0,0
2017-03-06,77,81,74,77,960586600,0,0,0,0
2017-03-07,77,79,73,74,732545500,0,0,0,0
2017-03-08,74,78,73,74,520927200,0,0,0,0
2017-03-09,74,76,72,72,296200900,0,0,0,0
2017-03-10,73,74,68,69,264099400,0,0,0,0
2017-03-13,69,74,66,73,540439500,0,0,0,0
2017-03-14,74,75,71,72,422451400,0,0,0,0
2017-03-15,72,72,68,68,294244300,0,0,0,0
2017-03-16,69,71,67,68,217087800,0,0,0,0
2017-03-17,69,75,68,74,449729500,0,0,0,0
2017-03-20,77,77,71,73,292701800,0,0,0,0
2017-03-21,73,75,72,73,217610400,0,0,0,0
2017-03-22,73,74,70,72,143108800,0,0,0,0
2017-03-23,72,74,71,72,206656200,0,0,0,0
2017-03-24,72,73,70,70,103235100,0,0,0,0
2017-03-27,73,73,65,68,197999800,0,0,0,0
2017-03-29,68,70,67,67,112519100,0,0,0,0
2017-03-30,67,69,65,65,108714400,0,0,0,0
2017-03-31,67,78,64,65,4588999000,0,0,0,0
2017-04-03,67,67,64,65,107927200,0,0,0,0
2017-04-04,66,78,66,76,1170007100,0,0,0,0
2017-04-05,77,77,71,73,617726800,0,0,0,0
