signal_date,entry_date,exit_date,entry_price,exit_price,return_pct,is_win,holding_period_bars,max_drawdown_pct,exit_reason,ticker,variant_id
2005-11-16,2005-11-17,2005-11-23,238.6322479248047,247.72299194335932,3.8095203383489102,True,5,1.9048,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2005-11-28,2005-11-29,2005-12-05,268.1771850585937,268.1771850585937,0.0,False,5,1.6949,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2005-12-07,2005-12-08,2005-12-14,279.5406188964844,279.5406188964844,0.0,False,5,3.252,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-01-03,2006-01-04,2006-01-10,290.904052734375,311.3582458496094,7.031250655662448,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-01-11,2006-01-12,2006-01-18,315.90362548828125,286.35870361328125,-9.352511174676593,False,5,11.5108,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-01-25,2006-01-26,2006-02-01,304.5401916503906,306.8128967285156,0.7462742654125748,True,5,2.2388,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-03-09,2006-03-10,2006-03-16,318.17633056640625,349.99395751953125,9.999998081719149,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-03-17,2006-03-20,2006-03-24,377.2662048339844,356.81201171875,-5.421687088096116,False,5,7.2289,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-04-19,2006-04-20,2006-04-26,447.7195434570313,434.0834045410156,-3.045687666597108,False,5,5.0761,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-04-27,2006-04-28,2006-05-04,436.3561096191406,393.1750183105469,-9.89583744943619,False,5,9.8958,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-07-27,2006-07-28,2006-08-03,386.3569641113281,393.1750183105469,1.7647033268576306,True,5,1.1765,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-08-10,2006-08-11,2006-08-17,397.7203979492188,406.8111572265625,2.2857161272639597,True,5,1.7143,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-08-31,2006-09-01,2006-09-07,409.0838317871094,427.2653503417969,4.444448091546506,True,5,3.3333,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-09-13,2006-09-14,2006-09-20,424.9926452636719,445.4468383789063,4.812834608595248,True,5,0.5348,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-09-21,2006-09-22,2006-09-28,452.2649230957031,449.9922180175781,-0.502516326618608,False,5,1.5075,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-10-03,2006-10-04,2006-10-10,438.6287841796875,449.9922180175781,2.5906721692107446,True,5,1.0363,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-11-02,2006-11-03,2006-11-09,459.0829772949219,495.4459838867188,7.9207917501233736,True,5,0.9901,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-11-14,2006-11-15,2006-11-21,481.8098449707031,481.8098449707031,0.0,False,5,1.8868,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2006-11-30,2006-12-01,2006-12-07,486.355224609375,486.355224609375,0.0,False,5,3.7383,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-01-22,2007-01-23,2007-01-29,486.355224609375,477.2644958496094,-1.8691541284597095,False,5,4.6729,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-03-30,2007-04-02,2007-04-09,472.7191162109375,499.9913635253906,5.769228782845257,True,5,2.8846,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-05-10,2007-05-11,2007-05-21,518.1728515625,572.7174072265625,10.526324468676558,True,5,3.5088,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-05-22,2007-05-23,2007-05-29,572.7174072265625,545.4451293945312,-4.761908314276635,False,5,7.1429,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-06-04,2007-06-05,2007-06-11,572.7174072265625,540.8997192382812,-5.555565028547216,False,5,7.9365,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-06-12,2007-06-13,2007-06-19,549.990478515625,545.4451293945312,-0.8264414201062606,False,5,5.7851,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-07-09,2007-07-10,2007-07-16,590.8988647460938,581.80810546875,-1.5384628097483322,False,5,3.0769,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-07-19,2007-07-20,2007-07-26,581.80810546875,572.7174072265625,-1.562490820725731,False,5,2.3437,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-07-27,2007-07-30,2007-08-03,549.990478515625,559.0812377929688,1.6528939377057752,True,5,2.4793,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-09-24,2007-09-25,2007-10-01,613.6257934570312,627.2619018554688,2.2222189066751414,True,5,2.2222,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-10-10,2007-10-11,2007-10-22,713.6240234375,613.6257934570312,-14.012733133447645,False,5,15.9236,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-10-23,2007-10-24,2007-10-30,645.4434204101562,718.16943359375,11.267604701490173,True,5,1.4085,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-11-01,2007-11-02,2007-11-08,736.3508911132812,722.7147827148438,-1.8518492423932849,False,5,3.0864,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2007-11-20,2007-11-21,2007-11-27,690.8971557617188,659.0795288085938,-4.605262402339152,False,5,7.2368,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2008-05-05,2008-05-06,2008-05-12,622.7164916992188,540.8997192382812,-13.138687276080077,False,5,14.5985,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2009-05-29,2009-06-01,2009-06-05,581.80810546875,618.171142578125,6.250005245299582,True,5,2.3437,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2009-06-11,2009-06-12,2009-06-18,572.7174072265625,527.2636108398438,-7.936513857127723,False,5,8.7302,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2009-07-09,2009-07-10,2009-07-16,645.4434204101562,631.8072509765625,-2.1126823827452528,False,5,10.5634,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2009-07-22,2009-07-23,2009-07-29,609.0803833007812,636.3526611328125,4.477615529864048,True,5,0.7463,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2009-08-18,2009-08-19,2009-08-25,622.7164916992188,681.806396484375,9.4890540997102,True,5,0.7299,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2009-10-06,2009-10-07,2009-10-13,777.25927734375,718.16943359375,-7.602333670681551,False,5,9.3567,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2009-12-02,2009-12-03,2009-12-09,713.6240234375,709.0786743164062,-0.6369389162655953,False,5,2.5478,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-01-18,2010-01-19,2010-01-25,745.441650390625,709.0786743164062,-4.878044586744501,False,5,6.7073,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-03-17,2010-03-18,2010-03-24,713.6240234375,749.987060546875,5.095545541504562,True,5,1.2739,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-04-22,2010-04-23,2010-04-29,795.4407958984375,786.3500366210938,-1.1428580636319872,False,5,2.8571,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-05-06,2010-05-07,2010-05-14,754.5324096679688,768.1685791015625,1.8072344221230119,True,5,4.2169,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-06-22,2010-06-23,2010-06-29,831.8038330078125,831.8038330078125,0.0,False,5,0.5465,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-07-13,2010-07-14,2010-07-20,877.257568359375,886.3483276367188,1.0362702591834072,True,5,1.0363,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-08-02,2010-08-03,2010-08-09,822.7130737304688,868.1668090820312,5.524858763391151,True,5,2.7624,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-09-15,2010-09-16,2010-09-22,972.71044921875,904.5298461914062,-7.009342099913107,False,5,7.4766,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-10-04,2010-10-05,2010-10-11,963.6196899414062,981.8012084960938,1.8867940064397233,True,5,2.8302,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-11-01,2010-11-02,2010-11-08,1099.98095703125,1095.4356689453125,-0.41321516130650343,False,5,1.2397,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-03-04,2011-03-07,2011-03-11,963.6196899414062,936.3474731445312,-2.8301846757130202,False,5,5.6604,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-03-31,2011-04-01,2011-04-07,1063.6180419921875,1127.2532958984375,5.9829047076955675,True,5,3.4188,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-04-20,2011-04-21,2011-04-28,1181.7977294921875,1190.8885498046875,0.7692365694767649,True,5,2.3077,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-05-18,2011-05-19,2011-05-25,1190.8885498046875,1118.1624755859375,-6.1068749238270446,False,5,6.8702,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-06-30,2011-07-01,2011-07-07,1218.1607666015625,1209.070068359375,-0.7462642445421078,False,5,2.9851,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-07-15,2011-07-18,2011-07-22,1218.1607666015625,1209.070068359375,-0.7462642445421078,False,5,2.9851,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-07-26,2011-07-27,2011-08-02,1254.5238037109375,1318.1590576171875,5.0724628514830945,True,5,3.6232,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-11-04,2011-11-07,2011-11-11,1245.4329833984375,1245.4329833984375,0.0,False,5,1.4598,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2011-12-16,2011-12-19,2011-12-23,1236.34228515625,1245.4329833984375,0.7352897616891434,True,5,0.7353,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-01-04,2012-01-05,2012-01-11,1263.614501953125,1272.705322265625,0.719429881379854,True,5,1.4389,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-01-18,2012-01-19,2012-01-26,1299.9775390625,1272.705322265625,-2.0978990772827353,False,5,3.4965,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-01-31,2012-02-01,2012-02-07,1281.7960205078125,1245.4329833984375,-2.8368817290421107,False,5,2.8369,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-02-08,2012-02-09,2012-02-15,1263.614501953125,1209.070068359375,-4.316540646648369,False,5,5.7554,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-03-14,2012-03-15,2012-03-21,1236.34228515625,1227.2515869140625,-0.7352897616891434,False,5,2.9412,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-04-24,2012-04-25,2012-05-01,1254.5238037109375,1209.070068359375,-3.6231863610007493,False,5,6.5217,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-06-27,2012-06-28,2012-07-04,1127.2532958984375,1190.8885498046875,5.6451601550237,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-07-06,2012-07-09,2012-07-13,1209.070068359375,1190.8885498046875,-1.503760537167095,False,5,2.2556,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-07-27,2012-07-30,2012-08-03,1236.34228515625,1272.705322265625,2.9411787937657903,True,5,0.7353,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-08-09,2012-08-10,2012-08-16,1309.0682373046875,1299.9775390625,-0.6944403647669917,False,5,2.0833,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-08-31,2012-09-03,2012-09-07,1290.8868408203125,1336.340576171875,3.5211246961568117,True,5,2.8169,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-09-19,2012-09-20,2012-09-26,1309.0682373046875,1336.340576171875,2.0833397442550448,True,5,1.3889,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-10-09,2012-10-10,2012-10-16,1381.7943115234375,1372.70361328125,-0.657890842824859,False,5,2.6316,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2012-10-17,2012-10-18,2012-10-24,1418.1573486328125,1363.61279296875,-3.8461568257321144,False,5,3.8462,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2013-01-04,2013-01-07,2013-01-11,1345.4312744140625,1354.5220947265625,0.6756807638843587,True,5,0.6757,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2013-01-14,2013-01-15,2013-01-21,1418.1573486328125,1436.3388671875,1.2820522752440382,True,5,2.5641,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2013-02-01,2013-02-04,2013-02-08,1472.7017822265625,1463.611083984375,-0.6172803178416317,False,5,1.8518,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2013-02-28,2013-03-01,2013-03-07,1672.6983642578125,1581.7908935546875,-5.434779673707713,False,5,7.0652,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2013-04-16,2013-04-17,2013-04-23,1518.1556396484375,1581.7908935546875,4.191615947952883,True,5,0.5988,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2013-04-25,2013-04-26,2013-05-02,1645.4261474609375,1699.9705810546875,3.314912290528365,True,5,0.5525,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2013-05-23,2013-05-24,2013-05-30,1663.607666015625,1645.4261474609375,-1.0928970168929681,False,5,1.6393,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-03-14,2014-03-17,2014-03-21,1872.6949462890625,1690.8798828125,-9.708738939935078,False,5,9.9515,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-04-10,2014-04-11,2014-04-17,1704.5159912109375,1818.150390625,6.666666666666667,True,5,0.2667,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-05-14,2014-05-16,2014-05-22,1949.96630859375,1963.6024169921875,0.6992996924275785,True,5,3.2634,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-05-30,2014-06-02,2014-06-06,1872.6949462890625,1831.7864990234373,-2.1844693577397387,False,5,2.9126,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-06-10,2014-06-11,2014-06-17,1868.1495361328125,1849.968017578125,-0.9732367887596617,False,5,2.4331,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-07-07,2014-07-08,2014-07-14,2031.7830810546875,2068.14599609375,1.789704588945918,True,5,2.9083,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-07-22,2014-07-23,2014-08-05,2072.69140625,1968.1478271484373,-5.0438564460836615,False,5,5.7018,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2014-12-17,2014-12-18,2014-12-24,2072.69140625,2109.054443359375,1.7543874114460931,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2015-01-20,2015-01-21,2015-01-27,2113.599853515625,2168.144287109375,2.5806414351810405,True,5,2.1505,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2015-02-13,2015-02-16,2015-02-23,2181.780517578125,2309.051025390625,5.833332307585916,True,5,0.625,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2015-03-31,2015-04-01,2015-04-08,2413.5947265625,2381.777099609375,-1.3182671723202029,False,5,2.2599,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2015-04-23,2015-04-24,2015-04-30,2377.231689453125,2113.599853515625,-11.089867138619027,False,5,13.9579,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-05-30,2016-05-31,2016-06-06,1931.7847900390625,1927.2393798828125,-0.23529588697911258,False,5,4.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-06-28,2016-06-29,2016-07-12,1895.4217529296875,2090.873046875,10.311757456788191,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-07-19,2016-07-20,2016-07-26,2145.41748046875,2099.963623046875,-2.1186486003621,False,5,5.2966,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-07-27,2016-07-28,2016-08-03,2072.69140625,2118.145263671875,2.192987209037163,True,5,1.0965,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-08-05,2016-08-08,2016-08-12,2199.9619140625,2172.689697265625,-1.2396676789060181,False,5,2.8926,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-09-28,2016-09-29,2016-10-05,2218.1435546875,2236.324951171875,0.8196672594049693,True,5,1.0246,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-11-08,2016-11-09,2016-11-15,2340.86865234375,2004.5108642578125,-14.368930428845964,False,5,14.3689,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2016-12-30,2017-01-02,2017-01-06,2122.690673828125,2199.9619140625,3.6402496693039925,True,5,0.8565,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-02-06,2017-02-07,2017-02-13,2190.871337890625,2195.41650390625,0.2074592851263048,True,5,1.8672,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-03-15,2017-03-16,2017-03-22,2236.324951171875,2399.95849609375,7.317073703270539,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-04-26,2017-04-27,2017-05-04,2390.86767578125,2531.7744140625,5.8935398101949215,True,5,1.9011,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-05-08,2017-05-09,2017-05-16,2563.592041015625,2549.9560546875,-0.5319093720825719,False,5,2.6596,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-06-16,2017-06-19,2017-06-23,2654.49951171875,2772.679443359375,4.452060779024412,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-07-03,2017-07-04,2017-07-10,2772.679443359375,2677.2265625,-3.442622301253996,False,5,3.4426,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-07-14,2017-07-17,2017-07-21,2690.862548828125,2668.1357421875,-0.8445918819050257,False,5,1.0135,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-08-11,2017-08-14,2017-08-18,2727.2255859375,2754.497802734375,0.9999985676835755,True,5,0.3333,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-09-22,2017-09-25,2017-09-29,2849.95068359375,2777.224853515625,-2.551827668344727,False,5,6.3796,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-10-12,2017-10-13,2017-10-19,2781.77001953125,2818.133056640625,1.3071906323694744,True,5,0.3268,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-11-06,2017-11-07,2017-11-13,2954.494384765625,2963.585205078125,0.30769462143422416,True,5,0.6154,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2017-11-30,2017-12-01,2017-12-07,2918.13134765625,3072.67431640625,5.295956567346565,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2018-01-04,2018-01-05,2018-01-11,3227.217041015625,3218.126220703125,-0.2816922505354354,False,5,1.9718,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2018-01-12,2018-01-15,2018-01-19,3218.126220703125,3290.852294921875,2.2598888058175715,True,5,0.2825,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2018-01-23,2018-01-24,2018-01-30,3545.393310546875,3381.759765625,-4.61538482726574,False,5,4.8718,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2018-01-31,2018-02-01,2018-02-07,3390.8505859375,3363.578369140625,-0.8042883667590088,False,5,2.1448,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-01-10,2019-01-11,2019-01-17,3418.122802734375,3463.576416015625,1.329782921926876,True,5,1.5957,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-01-23,2019-01-24,2019-01-30,3409.031982421875,3409.031982421875,0.0,False,5,2.6667,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-01-31,2019-02-01,2019-02-07,3527.2119140625,3572.66552734375,1.2886555837496694,True,5,0.2577,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-04-11,2019-04-12,2019-04-18,3909.0234375,4054.475341796875,3.7209268919067466,True,5,0.4651,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-04-24,2019-04-25,2019-05-01,3981.74951171875,3972.65869140625,-0.22831221014141304,False,5,3.8813,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-06-10,2019-06-11,2019-06-17,3863.569580078125,3818.115966796875,-1.1764667968094646,False,5,2.3529,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-06-21,2019-06-24,2019-06-28,3918.1142578125,3963.56787109375,1.1600890196251437,True,5,0.464,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2019-07-31,2019-08-01,2019-08-07,4081.74755859375,3863.569580078125,-5.345209996053554,False,5,10.4677,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2020-11-30,2020-12-01,2020-12-07,3754.480712890625,3999.930908203125,6.537527133107167,True,5,1.4528,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2021-01-11,2021-01-12,2021-01-18,4254.47216796875,4199.92724609375,-1.2820608461294003,False,5,2.9915,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2021-02-01,2021-02-02,2021-02-08,4081.74755859375,4054.475341796875,-0.6681505018470781,False,5,5.1225,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2021-05-31,2021-06-02,2021-06-08,3954.47705078125,3818.115966796875,-3.4482709656245287,False,5,3.6782,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2021-08-05,2021-08-06,2021-08-13,3681.754638671875,3518.12109375,-4.444444591802097,False,5,6.1728,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2021-08-18,2021-08-19,2021-08-25,3636.30078125,3536.302490234375,-2.7500005371186593,False,5,4.25,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2021-09-08,2021-09-09,2021-09-15,3700.0,3660.0,-1.0810810810810811,False,5,2.1622,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2021-09-17,2021-09-20,2021-09-24,3590.0,3820.0,6.406685236768802,True,5,2.507,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-02-04,2022-02-07,2022-02-11,4240.0,4450.0,4.952830188679245,True,5,0.4717,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-02-25,2022-03-01,2022-03-08,4850.0,4430.0,-8.65979381443299,False,5,8.6598,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-03-15,2022-03-16,2022-03-22,4650.0,4640.0,-0.21505376344086022,False,5,1.9355,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-04-20,2022-04-21,2022-04-27,4850.0,4850.0,0.0,False,5,3.7113,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-07-29,2022-08-01,2022-08-05,4390.0,4360.0,-0.683371298405467,False,5,2.0501,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-09-02,2022-09-05,2022-09-09,4430.0,4610.0,4.063205417607223,True,5,0.2257,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-09-15,2022-09-16,2022-09-22,4610.0,4560.0,-1.0845986984815619,False,5,3.0369,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-09-26,2022-09-27,2022-10-03,4500.0,4530.0,0.6666666666666667,True,5,2.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-10-31,2022-11-01,2022-11-07,4690.0,4690.0,0.0,False,5,2.5586,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-11-30,2022-12-01,2022-12-07,5000.0,4760.0,-4.8,False,5,5.2,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2022-12-16,2022-12-19,2022-12-23,4970.0,4880.0,-1.8108651911468814,False,5,2.0121,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2023-11-30,2023-12-01,2023-12-07,5275.0,5475.0,3.7914691943127963,True,5,0.0,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2023-12-14,2023-12-15,2023-12-21,5575.0,5575.0,0.0,False,5,2.2422,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2024-01-31,2024-02-01,2024-02-07,5775.0,5850.0,1.2987012987012987,True,5,0.8658,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2024-02-15,2024-02-16,2024-02-22,6150.0,6250.0,1.6260162601626018,True,5,1.2195,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2024-03-14,2024-03-15,2024-03-21,6000.0,6100.0,1.6666666666666667,True,5,0.8333,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2024-03-28,2024-04-01,2024-04-05,6000.0,5650.0,-5.833333333333333,False,5,7.9167,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2024-08-14,2024-08-15,2024-08-21,4850.0,5100.0,5.154639175257731,True,5,2.0619,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2024-08-22,2024-08-23,2024-08-29,5150.0,5125.0,-0.48543689320388345,False,5,2.4272,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2024-09-25,2024-09-26,2024-10-02,5150.0,4940.0,-4.077669902912621,False,5,4.8544,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2025-08-12,2025-08-13,2025-08-20,4060.0,4150.0,2.2167487684729066,True,5,1.7241,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2025-08-26,2025-08-27,2025-09-02,4130.0,3960.0,-4.116222760290557,False,5,6.5375,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2025-09-11,2025-09-12,2025-09-18,4180.0,4250.0,1.674641148325359,True,5,2.3923,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2026-01-15,2026-01-19,2026-01-23,3850.0,3850.0,0.0,False,5,2.3377,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2026-01-29,2026-01-30,2026-02-05,3780.0,3850.0,1.8518518518518516,True,5,1.0582,fixed_hold_5d,BBRI,baseline_fixed_hold_5d
2010-03-11,2010-03-12,2010-03-19,913.8104858398438,990.673095703125,8.41121994705939,True,5,1.8692,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-03-22,2010-03-23,2010-03-29,990.673095703125,1093.156494140625,10.34482503683649,True,5,0.8621,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-03-30,2010-03-31,2010-04-07,1135.85791015625,1272.50244140625,12.030072602232703,True,5,1.5038,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-04-12,2010-04-13,2010-04-19,1306.66357421875,1272.50244140625,-2.6143785964895234,False,5,3.9216,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-06-25,2010-06-28,2010-07-02,1417.6873779296875,1443.3082275390625,1.8072284488270098,True,5,4.8193,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-07-09,2010-07-12,2010-07-16,1588.4930419921875,1528.7110595703125,-3.763439992591986,False,5,4.3011,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-07-22,2010-07-23,2010-07-29,1673.8958740234375,1673.8958740234375,0.0,False,5,3.5714,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-08-04,2010-08-05,2010-08-11,1597.0333251953125,1554.3319091796875,-2.673796178323501,False,5,2.6738,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-08-19,2010-08-20,2010-08-26,1622.6541748046875,1562.8721923828125,-3.6842096948396734,False,5,4.7368,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
2010-09-16,2010-09-17,2010-09-23,1622.6541748046875,1571.4124755859375,-3.1578940241482916,False,5,4.2105,fixed_hold_5d,BBTN,baseline_fixed_hold_5d
